tendencia_ingresos,antiguedad_cliente,cant_creditosvigentes,capital_prestado,creditos_sectorCooperativo,creditos_sectorFinanciero,creditos_sectorReal,cuota_pactada,edad_cliente,en_mora,huella_consulta,intereses,promedio_ingresos_datacredito,puntaje_datacredito,salario_cliente,saldo_principal,saldo_total,total_otros_prestamos,tipo_credito_6,tipo_credito_7,tipo_credito_9,tipo_credito_10,tipo_laboral_Independiente,pago_atiempo
0.3333333333333333,0.5,0.3157894736842105,0.08898784810126581,0.0,0.12903225806451613,0.3333333333333333,0.11221954903790411,0.24489795918367346,0.0,0.20689655172413793,0.0031348571481619133,0.10175643344324707,0.6137640449438202,0.00017272727272727272,0.05422488279551708,0.013725194319228877,0.001,0.0,0.0,1.0,0.0,0.0,1
1.0,0.5,0.13157894736842105,0.07497890295358649,0.07692307692307693,0.03225806451612903,0.08333333333333333,0.15767916596649276,0.6122448979591837,0.0,0.10344827586206896,0.0031348571481619133,0.03231170583292139,0.696629213483146,0.00013636363636363637,0.002999322758481157,0.0007591770708196494,0.0006666666666666666,0.0,0.0,0.0,0.0,1.0,1
1.0,0.25,0.10526315789473684,0.007088607594936706,0.07692307692307693,0.03225806451612903,0.0,0.027401733152449377,0.693877551020408,0.0,0.13793103448275862,0.0031348571481619133,0.03276747502035592,0.7373595505617978,0.00017272727272727272,0.021308010523885312,0.005393401883400253,0.0013333333333333333,0.0,0.0,0.0,0.0,1.0,1
0.6666666666666666,0.875,0.13157894736842105,0.049957805907173,0.07692307692307693,0.0967741935483871,0.041666666666666664,0.05253012114033398,0.6530612244897958,0.0,0.06896551724137931,0.005626464623588836,0.03144817777649781,0.7823033707865168,0.00013636363636363637,0.10857486607684104,0.029737888447881635,0.0007999999999999999,0.0,0.0,0.0,0.0,1.0,1
1.0,0.75,0.13157894736842105,0.10490506329113923,0.0,0.0967741935483871,0.0,0.055659158525294836,0.4081632653061224,0.0,0.24137931034482757,0.0031348571481619133,0.04387537352079672,0.6882022471910112,0.00011363636363636364,0.02191111842150987,0.005546058240843648,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,1
1.0,0.25,0.02631578947368421,0.05539721518987341,0.0,0.03225806451612903,0.0,0.06412864437677235,0.6530612244897958,0.0,0.06896551724137931,0.0031348571481619133,0.016248221723073365,0.8061797752808988,0.0003181818181818182,0.0,0.0,0.0038666666666666667,0.0,0.0,1.0,0.0,0.0,1
1.0,0.0,0.05263157894736842,0.06329113924050632,0.0,0.0,0.08333333333333333,0.08217605400652038,0.0,0.0,0.1724137931034483,0.0031348571481619133,0.03649822637007066,0.5758426966292134,9.09090909090909e-05,0.0002633288003712859,6.66527757851443e-05,0.00013333333333333334,0.0,0.0,0.0,0.0,0.0,0
0.0,0.75,0.13157894736842105,0.025316455696202528,0.07692307692307693,0.06451612903225806,0.041666666666666664,0.062145842925146744,0.7346938775510203,0.0,0.1724137931034483,0.0031348571481619133,0.04127959717577484,0.7120786516853932,0.0001,0.022217691834258847,0.005623656927021661,0.0006666666666666666,0.0,0.0,0.0,0.0,1.0,0
1.0,1.0,0.07894736842105263,0.06965400843881855,0.0,0.03225806451612903,0.041666666666666664,0.03569452470828364,0.28571428571428575,0.0,0.13793103448275862,0.0031348571481619133,0.059385510153593904,0.7317415730337078,7.727272727272727e-05,0.02285014429028255,0.0057837408665173595,0.00013333333333333334,0.0,0.0,0.0,0.0,0.0,1
1.0,0.375,0.23684210526315788,0.0490675105485232,0.0,0.29032258064516125,0.0,0.033454878971238444,0.5306122448979591,0.0,0.24137931034482757,0.0031348571481619133,0.04961411230599998,0.6980337078651686,0.00017272727272727272,0.16657129685186944,0.04216188766915829,0.0005333333333333334,0.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.05263157894736842,0.1350210970464135,0.0,0.06451612903225806,0.0,0.2729854004061237,0.7551020408163265,0.0,0.20689655172413793,0.0031348571481619133,0.06284723757038989,0.851123595505618,0.00016363636363636363,0.016034484489470324,0.004058587203527086,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,1
1.0,0.625,0.07894736842105263,0.2253824050632911,0.0,0.0,0.125,0.09040736687701485,0.20408163265306117,0.0,0.20689655172413793,0.0031348571481619133,0.03715448277050898,0.6306179775280898,8.181818181818182e-05,0.008148520532310289,0.0020625222583133215,0.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.5,0.05263157894736842,0.0,0.0,0.03225806451612903,0.041666666666666664,0.013567207360319288,0.9999999999999998,0.0,0.06896551724137931,0.0031348571481619133,0.04127959717577484,0.7654494382022472,6.818181818181818e-05,0.013465291179102968,0.0034082828485793577,0.00016666666666666666,0.0,0.0,0.0,0.0,1.0,1
0.6666666666666666,0.25,0.05263157894736842,0.13198843881856537,0.0,0.03225806451612903,0.041666666666666664,0.1647250787041022,0.4489795918367347,0.0,0.20689655172413793,0.0031348571481619133,0.0678444298148162,0.7064606741573034,0.0001818181818181818,0.0008942368059529298,0.00022634578990966887,0.0013333333333333333,0.0,0.0,1.0,0.0,0.0,1
0.3333333333333333,0.875,0.10526315789473684,0.22048312236286915,0.0,0.0967741935483871,0.041666666666666664,0.22573288285395898,0.3061224489795918,0.0,0.13793103448275862,0.0031348571481619133,0.039305151195638655,0.797752808988764,0.0001818181818181818,0.0008625755718906931,0.00021833181980060462,0.0013333333333333333,0.0,0.0,0.0,0.0,0.0,1
1.0,0.125,0.3684210526315789,0.04589974683544304,0.0,0.45161290322580644,0.0,0.11245544503054124,0.28571428571428575,0.0,0.13793103448275862,0.0031348571481619133,0.03334796026933269,0.6474719101123596,0.00022727272727272727,0.04225307519388645,0.010694936304574649,0.0026666666666666666,0.0,0.0,1.0,0.0,1.0,1
1.0,0.375,0.07894736842105263,0.0850337552742616,0.0,0.03225806451612903,0.041666666666666664,0.030318099825901466,0.24489795918367346,0.0,0.10344827586206896,0.0031348571481619133,0.03874574618021149,0.6896067415730338,9.09090909090909e-05,0.0,0.0,0.00039999999999999996,0.0,0.0,0.0,0.0,0.0,1
0.0,0.625,0.05263157894736842,0.02067510548523207,0.0,0.03225806451612903,0.0,0.03831715988511227,0.510204081632653,0.0,0.0,0.0031348571481619133,0.04127959717577484,0.726123595505618,0.00013636363636363637,0.02270573817394991,0.0057471893443126025,0.0005333333333333334,0.0,0.0,0.0,0.0,0.0,1
0.6666666666666666,0.0,0.05263157894736842,0.052927848101265815,0.07692307692307693,0.0,0.0,0.12726133405104006,0.2653061224489796,0.0,0.06896551724137931,0.012361641680247162,0.046733043210705795,0.7008426966292134,0.00015709090909090908,0.0,0.00835368425661436,0.0006666666666666666,0.0,0.0,1.0,0.0,0.0,1
1.0,0.25,0.02631578947368421,0.03155,0.0,0.0,0.041666666666666664,0.0427477238086,0.10204081632653067,0.0,0.20689655172413793,0.0031348571481619133,0.04832008365079738,0.7837078651685394,0.00013636363636363637,0.0009984872107920019,0.0002527332524639049,0.0013333333333333333,0.0,0.0,1.0,0.0,0.0,1
1.0,0.875,0.18421052631578946,0.03543881856540084,0.0,0.1935483870967742,0.0,0.037975156235555356,0.693877551020408,0.0,0.10344827586206896,0.0031348571481619133,0.06461371960444066,0.6924157303370786,0.0001818181818181818,0.0201172392330568,0.005091998422225202,0.0016666666666666666,0.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.18421052631578946,0.009744725738396623,0.0,0.16129032258064516,0.0,0.032116920619176884,0.510204081632653,0.0,1.0,0.003243450732785407,0.0601978433571113,0.6404494382022472,9.09090909090909e-05,0.016948026925949006,0.004388137291426655,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,1
0.0,0.625,0.07894736842105263,0.08724544303797467,0.07692307692307693,0.03225806451612903,0.0,0.08988001637610019,0.7142857142857142,0.0,0.20689655172413793,0.0035256213393518214,0.04127959717577484,0.7949438202247192,0.0001409090909090909,4.710573848284e-05,0.0003657106847331524,0.001,0.0,0.0,1.0,0.0,0.0,1
1.0,0.375,0.13157894736842105,0.10970464135021096,0.0,0.0967741935483871,0.0,0.22643920463886283,0.48979591836734687,0.0,0.1724137931034483,0.0031348571481619133,0.002096565953802858,0.6320224719101124,0.0003636363636363636,0.03863828893424425,0.009779975473342212,0.0010666666666666667,0.0,0.0,0.0,0.0,1.0,1
0.3333333333333333,1.0,0.18421052631578946,0.06783966244725738,0.07692307692307693,0.06451612903225806,0.041666666666666664,0.07090268470587914,0.38775510204081626,0.0,0.24137931034482757,0.0031348571481619133,0.03470280660983357,0.7205056179775282,7.272727272727273e-05,0.026699687017117918,0.006758122354168223,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,1
1.0,0.875,0.15789473684210525,0.1058101687763713,0.0,0.12903225806451613,0.041666666666666664,0.20219929750355553,0.510204081632653,0.0,0.06896551724137931,0.0031348571481619133,0.28133555083082945,0.848314606741573,0.00029545454545454547,0.09102295902804645,0.023039382212817427,0.0015333333333333332,0.0,0.0,0.0,0.0,0.0,1
0.3333333333333333,1.0,0.13157894736842105,0.06329113924050632,0.0,0.06451612903225806,0.041666666666666664,0.04329329021628201,0.06122448979591838,0.0,0.24137931034482757,0.0031348571481619133,0.03144817777649781,0.603932584269663,6.818181818181818e-05,0.004661151434138069,0.00117981277020273,0.00013333333333333334,0.0,0.0,0.0,0.0,0.0,1
0.6666666666666666,1.0,0.18421052631578946,0.008438818565400843,0.15384615384615385,0.0967741935483871,0.08333333333333333,0.010536080474232915,0.24489795918367346,0.0,0.13793103448275862,0.005232893838760548,0.05136792543121798,0.603932584269663,6.363636363636364e-05,0.02068482477051397,0.007135169874665417,0.00039999999999999996,0.0,0.0,0.0,0.0,0.0,1
0.0,0.875,0.07894736842105263,0.001392405063291139,0.0,0.06451612903225806,0.0,0.016148856746921396,0.5714285714285714,0.0,0.10344827586206896,0.0031348571481619133,0.04127959717577484,0.7879213483146068,9.09090909090909e-05,0.002666493688217156,0.000674932653331681,0.0006666666666666666,0.0,0.0,0.0,0.0,1.0,1
0.0,1.0,0.3684210526315789,0.03553856540084388,0.0,0.0967741935483871,0.3333333333333333,0.09018695440512996,0.5714285714285714,1.0,0.06896551724137931,0.0031074388872331187,0.04127959717577484,0.5603932584269662,0.0001818181818181818,0.08478724036822788,0.02146102102670294,0.0013333333333333333,0.0,0.0,1.0,0.0,1.0,1
1.0,0.875,0.02631578947368421,0.09555274261603375,0.0,0.0,0.0,0.08642218187398873,0.163265306122449,0.0,0.13793103448275862,0.0031348571481619133,0.07171495453575147,0.696629213483146,9.545454545454546e-05,2.2394531409874752e-05,5.668417882021069e-06,0.00019999999999999998,0.0,0.0,0.0,0.0,0.0,1
0.3333333333333333,0.625,0.13157894736842105,0.061882658227848095,0.0,0.03225806451612903,0.0,0.07106389548077015,0.4081632653061224,0.0,0.13793103448275862,0.0031348571481619133,0.07956902033647167,0.7247191011235956,9.602272727272727e-05,0.01772025214697917,0.004485282246163361,0.00065,0.0,0.0,1.0,0.0,0.0,1
1.0,0.875,0.15789473684210525,0.10285232067510548,0.0,0.12903225806451613,0.08333333333333333,0.09298719467294023,0.38775510204081626,0.0,0.13793103448275862,0.030605579788812464,0.25223468648240926,0.7415730337078652,0.0003181818181818182,0.014629806812416456,0.02857429908058262,0.0013333333333333333,0.0,0.0,0.0,0.0,0.0,1
0.3333333333333333,0.875,0.39473684210526316,0.026641350210970464,0.0,0.3870967741935484,0.0,0.059788704589452166,0.8775510204081631,0.0,0.06896551724137931,0.0031348571481619133,0.17994267353367677,0.7542134831460674,0.0001818181818181818,0.012381859193997648,0.00313404870070089,0.0006666666666666666,0.0,0.0,0.0,0.0,0.0,1
0.3333333333333333,0.125,0.10526315789473684,0.07896202531645569,0.0,0.03225806451612903,0.125,0.04077129792434296,0.24489795918367346,0.0,0.27586206896551724,0.0031348571481619133,0.04713751370171912,0.7682584269662922,8.181818181818182e-05,0.0039043707175285087,0.0009882593383275353,0.0003733333333333333,0.0,0.0,0.0,0.0,0.0,1
0.6666666666666666,0.625,0.10526315789473684,0.11130801687763713,0.0,0.03225806451612903,0.041666666666666664,0.11539184920143743,0.6326530612244896,0.0,0.0,0.0031348571481619133,0.03144817777649781,0.6924157303370786,0.00027272727272727274,0.005975478760331408,0.0015124902610716908,0.001,0.0,0.0,0.0,0.0,0.0,1
1.0,0.625,0.3157894736842105,0.084042194092827,0.0,0.16129032258064516,0.08333333333333333,0.04409888869306789,0.28571428571428575,0.0,0.20689655172413793,0.0031348571481619133,0.12315280126708472,0.6123595505617978,0.00019090909090909092,0.008957812563949901,0.0022673671528084275,0.001,0.0,0.0,0.0,0.0,0.0,1
1.0,0.5,0.15789473684210525,0.04991139240506329,0.0,0.06451612903225806,0.16666666666666666,0.052867570813199066,0.7346938775510203,0.0,0.10344827586206896,0.0031348571481619133,0.0325036086486833,0.6713483146067416,0.00011363636363636364,0.0033151628738824937,0.0008391213092247052,0.0004333333333333333,0.0,0.0,0.0,0.0,0.0,1
0.6666666666666666,0.5,0.47368421052631576,0.4395408438818565,0.46153846153846156,0.03225806451612903,0.16666666666666666,0.48713478814672734,0.857142857142857,0.0,0.13793103448275862,0.034845479209132134,0.0576908186029288,0.7106741573033708,0.00019090909090909092,0.12495685191577494,0.060338549189943996,0.0008666666666666666,0.0,0.0,1.0,0.0,0.0,1
0.3333333333333333,0.75,0.39473684210526316,0.2151898734177215,0.07692307692307693,0.4193548387096774,0.0,0.42739663269855455,0.18367346938775514,0.0,0.24137931034482757,0.0031348571481619133,0.05897269756687375,0.6320224719101124,0.0018181818181818182,0.14864486057087523,0.03762441688594322,0.01,0.0,0.0,0.0,0.0,1.0,1
0.0,0.75,0.18421052631578946,0.03111392405063291,0.0,0.16129032258064516,0.0,0.03358011333026395,0.4081632653061224,0.0,0.06896551724137931,0.0037650453658875167,0.04127959717577484,0.7303370786516854,0.0001409090909090909,0.021044681723514026,0.005897304686843368,0.001,0.0,0.0,0.0,0.0,0.0,1
0.0,0.875,0.42105263157894735,0.040990295358649786,0.15384615384615385,0.0967741935483871,0.41666666666666663,0.04377510095027831,0.32653061224489793,0.0,0.27586206896551724,0.0031348571481619133,0.04127959717577484,0.6853932584269664,0.00027272727272727274,0.06826625398950854,0.017279292331256087,0.0018666666666666666,0.0,0.0,0.0,0.0,1.0,1
1.0,0.25,0.13157894736842105,0.2151898734177215,0.0,0.0967741935483871,0.0,0.19402490934170902,0.7142857142857142,0.0,0.06896551724137931,0.0031348571481619133,0.0325036086486833,0.726123595505618,0.0007272727272727272,0.0022070196817042084,0.0005586323554074556,0.006666666666666666,0.0,0.0,1.0,0.0,1.0,0
0.0,0.875,0.10526315789473684,0.11054852320675104,0.0,0.03225806451612903,0.08333333333333333,0.16968390392384294,0.28571428571428575,0.0,0.10344827586206896,0.0031348571481619133,0.04127959717577484,0.6573033707865168,0.00022727272727272727,0.010442801663990907,0.0026432418971921003,0.001,0.0,0.0,0.0,0.0,1.0,1
0.3333333333333333,0.375,0.05263157894736842,0.03735898734177214,0.0,0.0,0.041666666666666664,0.044183592659536045,0.5510204081632653,0.0,0.10344827586206896,0.0031348571481619133,0.1817377471488638,0.723314606741573,0.00013636363636363637,0.0,0.0,0.0009333333333333333,0.0,0.0,1.0,0.0,0.0,1
1.0,0.875,0.07894736842105263,0.0080168776371308,0.07692307692307693,0.06451612903225806,0.0,0.028903634665417052,0.7142857142857142,0.0,0.3103448275862069,0.0031348571481619133,0.031712009533665424,0.6713483146067416,5.4545454545454546e-05,0.016079273552290073,0.004069924039291128,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.02631578947368421,0.017493670886075945,0.0,0.03225806451612903,0.0,0.0478755015636079,0.5510204081632653,0.0,0.034482758620689655,0.0031348571481619133,0.04127959717577484,0.726123595505618,0.00014136363636363635,0.047697263002149104,0.012072948237962528,0.00047866666666666663,0.0,0.0,0.0,0.0,1.0,1
1.0,0.625,0.10526315789473684,0.055940970464135015,0.0,0.06451612903225806,0.08333333333333333,0.12114716494458037,0.08163265306122452,0.0,0.1724137931034483,0.0031348571481619133,0.06700070125525695,0.705056179775281,9.09090909090909e-05,0.03261338775976691,0.008254975600392959,0.00046666666666666666,0.0,0.0,0.0,0.0,0.0,1
1.0,0.5,0.10526315789473684,0.016216877637130797,0.0,0.06451612903225806,0.08333333333333333,0.024072320793047712,0.6326530612244896,0.0,0.06896551724137931,0.0031348571481619133,0.03223974227701067,0.7682584269662922,7.272727272727273e-05,0.0035136247556872458,0.000889355219420547,0.0007333333333333333,0.0,0.0,1.0,0.0,0.0,1
0.3333333333333333,0.875,0.15789473684210525,0.10497848101265822,0.0,0.03225806451612903,0.16666666666666666,0.09489986488351156,0.3673469387755102,0.0,0.10344827586206896,0.0033740652828792715,0.05503706296201927,0.6910112359550562,8.181818181818182e-05,0.0015985062075324393,0.0006211804147952743,0.0006,0.0,0.0,0.0,0.0,0.0,1
1.0,0.875,0.05263157894736842,0.13472151898734175,0.0,0.03225806451612903,0.0,0.2722153229475341,0.693877551020408,0.0,0.0,0.0031348571481619133,0.034332708322292745,0.6910112359550562,0.00011363636363636364,0.0,0.0,0.0006,0.0,0.0,0.0,0.0,1.0,1
0.3333333333333333,0.0,0.21052631578947367,0.5058506329113924,0.0,0.22580645161290322,0.041666666666666664,1.0,0.46938775510204084,0.0,0.24137931034482757,0.0031348571481619133,0.04277013237590535,0.7359550561797752,0.0005995454545454546,0.20371532998342032,0.051563642845889796,0.010332666666666667,0.0,0.0,0.0,0.0,1.0,1
1.0,1.0,0.07894736842105263,0.0789831223628692,0.0,0.0,0.041666666666666664,0.16526153715840053,0.20408163265306117,0.0,0.06896551724137931,0.0031348571481619133,0.053958855745538804,0.595505617977528,0.0001,0.0005467354564893561,0.00013838758139554885,0.0005333333333333334,0.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.18421052631578946,0.0701603375527426,0.0,0.06451612903225806,0.08333333333333333,0.07325572446255105,0.22448979591836732,0.0,0.20689655172413793,0.0031348571481619133,0.02987588311553944,0.625,5e-05,0.001875735061882268,0.00047477886329066126,0.0002666666666666667,0.0,0.0,0.0,0.0,0.0,1
1.0,0.875,0.15789473684210525,0.036189873417721515,0.0,0.16129032258064516,0.0,0.038676468646098174,0.4489795918367347,0.0,0.13793103448275862,0.0031348571481619133,0.04757919478561558,0.7247191011235956,9.09090909090909e-05,0.011514650270780774,0.002914544104786764,0.00019999999999999998,0.0,0.0,0.0,0.0,0.0,1
0.0,0.75,0.21052631578947367,0.06784810126582277,0.0,0.1935483870967742,0.041666666666666664,0.07065449297617404,0.42857142857142855,0.0,0.20689655172413793,0.0031348571481619133,0.04127959717577484,0.6474719101123596,8.181818181818182e-05,0.03781046349729991,0.00957043947439302,0.0005333333333333334,0.0,0.0,0.0,0.0,0.0,1
1.0,0.125,0.631578947368421,0.010907172995780588,0.0,0.06451612903225806,0.625,0.1095431769361118,0.08163265306122452,0.0,0.3793103448275862,0.0031348571481619133,0.045241158044879985,0.5730337078651686,0.00022727272727272727,0.011895357304748645,0.0030109072087811223,0.0013333333333333333,0.0,0.0,1.0,0.0,1.0,1
0.6666666666666666,0.5,0.15789473684210525,0.12955696202531644,0.0,0.0967741935483871,0.0,0.07004881407615979,0.6122448979591837,0.0,0.06896551724137931,0.0031348571481619133,0.17525742720837859,0.8103932584269662,0.00020454545454545454,0.03863674448380219,0.00977958454797104,0.0012,0.0,0.0,0.0,0.0,0.0,1
1.0,0.5,0.0,0.024170126582278476,0.0,0.0,0.0,0.029614965824681913,0.14285714285714285,0.0,0.06896551724137931,0.0,0.06398827011345908,0.568820224719101,6.818181818181818e-05,0.011213096321968496,0.0,0.00039999999999999996,0.0,0.0,1.0,0.0,0.0,1
1.0,0.375,0.10526315789473684,0.02812291139240506,0.0,0.0967741935483871,0.0,0.034058280882906786,0.24489795918367346,0.0,0.10344827586206896,0.005805870724626855,0.03259956005656425,0.6685393258426966,8.181818181818182e-05,0.0,0.00241826434608154,0.0006,0.0,0.0,1.0,0.0,1.0,1
0.0,0.0,0.10526315789473684,0.003291139240506327,0.0,0.03225806451612903,0.125,0.0086425369657673,0.8775510204081631,0.0,0.27586206896551724,0.0031348571481619133,0.04127959717577484,0.699438202247191,0.00010454545454545455,0.00040155711493568524,0.00010164059650520537,6.666666666666667e-05,0.0,0.0,0.0,0.0,1.0,1
1.0,0.0,0.13157894736842105,0.023278185654008438,0.15384615384615385,0.03225806451612903,0.0,0.05279926116282152,0.14285714285714285,0.0,0.13793103448275862,0.006979026865469928,0.05150357967634261,0.625,0.0001590909090909091,0.019996772098576095,0.008541914822834576,0.0007999999999999999,0.0,0.0,1.0,0.0,0.0,1
1.0,0.5,0.15789473684210525,0.020068734177215185,0.0,0.03225806451612903,0.16666666666666666,0.025140683724952553,0.10204081632653067,0.0,0.06896551724137931,0.0031348571481619133,0.03231170583292139,0.6320224719101124,0.00013636363636363637,0.03719731667180196,0.009415242102036996,0.0006666666666666666,0.0,0.0,1.0,0.0,0.0,1
0.6666666666666666,0.625,0.13157894736842105,0.09620253164556962,0.0,0.0967741935483871,0.0,0.10055043916274227,0.6122448979591837,0.0,0.24137931034482757,0.0031348571481619133,0.001048300284153933,0.6643258426966292,0.0003181818181818182,0.0011799601377340905,0.00029866698357683424,0.0013333333333333333,0.0,0.0,0.0,0.0,1.0,1
0.6666666666666666,0.875,0.2894736842105263,0.07800421940928269,0.07692307692307693,0.22580645161290322,0.041666666666666664,0.08122654986627247,0.4489795918367347,0.0,0.24137931034482757,0.0031348571481619133,0.03144817777649781,0.7120786516853932,0.0001590909090909091,0.05497857461124252,0.013915965900361723,0.00106,0.0,0.0,0.0,0.0,1.0,1
1.0,0.75,0.05263157894736842,0.06983122362869199,0.0,0.06451612903225806,0.0,0.14777699904776348,0.10204081632653067,0.0,0.27586206896551724,0.0031348571481619133,0.038955683153082336,0.6474719101123596,0.00020454545454545454,0.004827179856659555,0.0012218372476039208,0.0016666666666666666,0.0,0.0,0.0,0.0,1.0,1
0.6666666666666666,0.375,0.3421052631578947,0.043755274261603375,0.0,0.0967741935483871,0.375,0.18314409283190408,0.24489795918367346,0.0,0.1724137931034483,0.0031348571481619133,0.06289635555299562,0.646067415730337,0.00022727272727272727,0.13213236866958722,0.033444838280037824,0.0013333333333333333,0.0,0.0,1.0,0.0,1.0,1
1.0,0.875,0.10526315789473684,0.1161940928270042,0.23076923076923078,0.03225806451612903,0.0,0.10498692325592938,0.6326530612244896,0.0,0.10344827586206896,0.0036320560057919457,0.031712009533665424,0.773876404494382,0.0001,0.016604386702590585,0.0046529892303969495,0.0002666666666666667,0.0,0.0,0.0,0.0,0.0,1
1.0,0.875,0.07894736842105263,0.015103375527426159,0.0,0.06451612903225806,0.0,0.04242666845182553,0.38775510204081626,0.0,0.3448275862068966,0.0031348571481619133,0.11018008092386666,0.6952247191011236,0.00013636363636363637,0.04856524415058701,0.012292648296562242,0.0011333333333333332,0.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.02631578947368421,0.04533333333333333,0.0,0.0,0.041666666666666664,0.10044797468717595,0.38775510204081626,0.0,0.10344827586206896,0.0031348571481619133,0.03135953002917345,0.705056179775281,0.00011363636363636364,0.0,0.0,0.00039999999999999996,0.0,0.0,0.0,0.0,1.0,1
0.6666666666666666,1.0,0.42105263157894735,0.13368675105485228,0.0,0.4838709677419355,0.0,0.16585492032134683,0.8367346938775508,0.0,0.13793103448275862,0.374750523510673,0.07026744516534535,0.7120786516853932,0.00013636363636363637,0.10857718275250414,0.36393353799579603,0.002,0.0,0.0,1.0,0.0,1.0,1
0.0,0.375,0.23684210526315788,0.03290717299578059,0.0,0.1935483870967742,0.0,0.07704599926316656,0.4489795918367347,0.0,0.27586206896551724,0.0031348571481619133,0.04127959717577484,0.6882022471910112,0.0001590909090909091,0.10523576422110661,0.026636872941044935,0.0007999999999999999,0.0,0.0,0.0,0.0,0.0,1
1.0,0.875,0.05263157894736842,0.17552742616033754,0.0,0.06451612903225806,0.0,0.06801500808558561,0.7142857142857142,0.0,0.1724137931034483,0.0031348571481619133,0.02935161182269495,0.6910112359550562,0.0001590909090909091,0.0011343988496933107,0.00028713468512720516,0.00046666666666666666,0.0,0.0,0.0,0.0,1.0,1
0.6666666666666666,0.875,0.13157894736842105,0.05012240506329113,0.0,0.0967741935483871,0.08333333333333333,0.04556162600648577,0.46938775510204084,0.0,0.13793103448275862,0.006423321325070577,0.1163047368253992,0.747191011235955,0.00015454545454545454,0.01483753539687357,0.0067329076677275085,0.0011333333333333332,0.0,0.0,0.0,0.0,0.0,1
0.0,1.0,0.10526315789473684,0.031126033755274257,0.0,0.0967741935483871,0.0,0.037192327642228656,0.06122448979591838,0.0,0.034482758620689655,0.0031348571481619133,0.04127959717577484,0.5589887640449438,6.363636363636364e-05,0.008611083439707358,0.0021796044069798946,0.00046666666666666666,0.0,0.0,1.0,0.0,0.0,1
0.3333333333333333,0.25,0.07894736842105263,0.04151940928270042,0.0,0.03225806451612903,0.0,0.04882819348754009,0.22448979591836732,0.0,0.1724137931034483,0.0031348571481619133,0.03900043970805711,0.646067415730337,0.00011363636363636364,0.0008401810404808183,0.00021266340191858355,0.0006666666666666666,0.0,0.0,1.0,0.0,0.0,1
0.3333333333333333,0.125,0.15789473684210525,0.015189873417721518,0.15384615384615385,0.0,0.125,0.04311204194394692,0.10204081632653067,0.0,0.27586206896551724,0.0031348571481619133,0.1059299735410185,0.6629213483146068,0.00027272727272727274,0.020893325580192114,0.00528843842124007,0.0016666666666666666,0.0,0.0,0.0,0.0,0.0,1
1.0,0.625,0.18421052631578946,0.10042194092827003,0.0,0.12903225806451613,0.0,0.20677149010215937,0.3061224489795918,0.0,0.13793103448275862,0.0031348571481619133,0.08307481201814229,0.7219101123595506,0.0003181818181818182,0.022250897518763142,0.005632061822501899,0.002,0.0,0.0,0.0,0.0,1.0,0
0.6666666666666666,0.5,0.13157894736842105,0.03196202531645569,0.0,0.0967741935483871,0.08333333333333333,0.21699106919630964,0.8163265306122447,0.0,0.06896551724137931,0.0031348571481619133,0.03461450500755928,0.7387640449438202,0.0003181818181818182,0.03840739359315623,0.00972153213035172,0.002333333333333333,0.0,0.0,1.0,0.0,1.0,1
1.0,0.5,0.02631578947368421,0.09166666666666666,0.0,0.03225806451612903,0.0,0.0954249383960803,0.4081632653061224,0.0,0.41379310344827586,0.0031348571481619133,0.034860441065637994,0.702247191011236,0.00020454545454545454,0.00046333513261809836,0.00011727761135216004,0.0006666666666666666,0.0,0.0,0.0,0.0,1.0,1
0.3333333333333333,0.625,0.13157894736842105,0.05094033755274262,0.07692307692307693,0.06451612903225806,0.041666666666666664,0.054210083141952456,0.28571428571428575,0.0,0.13793103448275862,0.0031348571481619133,0.023073717507493954,0.747191011235955,8.181818181818182e-05,0.008143114955763078,0.0020611540195142127,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.13157894736842105,0.012658227848101266,0.07692307692307693,0.06451612903225806,0.0,0.037762940921715775,0.7755102040816326,0.0,0.06896551724137931,0.0031348571481619133,0.038837197702441456,0.6952247191011236,7.272727272727273e-05,0.043409868574989637,0.010987739407583874,0.0002666666666666667,0.0,0.0,0.0,0.0,0.0,1
1.0,0.125,0.13157894736842105,0.0918056540084388,0.0,0.06451612903225806,0.041666666666666664,0.11593559401844268,0.28571428571428575,0.0,0.3103448275862069,0.0031348571481619133,0.14388751282770287,0.6474719101123596,0.00013636363636363637,0.02676378171046342,0.006774345757071938,0.0007999999999999999,0.0,0.0,1.0,0.0,0.0,1
1.0,0.0,0.18421052631578946,0.007152742616033754,0.15384615384615385,0.03225806451612903,0.16666666666666666,0.027849389061256904,0.28571428571428575,0.0,0.3103448275862069,0.00447705658276283,0.07944143127101382,0.6264044943820224,9.818181818181818e-05,0.01728780602320228,0.005591014658528643,0.0003133333333333333,0.0,0.0,0.0,0.0,0.0,1
